Spectrum File Name,EXT:p,EXT:o3,EXT:tau,EXT:ang,r-i,i-z,r-z
S.MUSE.2019-12-21T22:05:23.490/sat_1.npy,7378.43296759437,5400.111602604296,6.606474325365397e-05,1.697432683742932e-06,0.7255383017781973,0.2249099502125773,0.9504482519907748
S.MUSE.2020-01-02T20:57:27.296/sat_1.npy,9149.177251356816,4969.772001140691,0.4433133551003396,1.493525454037845,0.7169639231318392,0.3591013999994459,1.0760653231312851
S.MUSE.2020-01-04T22:26:07.340/sat_1.npy,172.10310530847207,257.0000352689659,0.0001277425516342,0.0103405379654447,0.0102560718692785,-0.0912608560391703,-0.0810047841698917
S.MUSE.2020-02-07T22:22:23.743/sat_1.npy,4748.521544227099,2422.848114589732,6.608023336655749e-05,4.936742620857305e-06,0.4463598066889531,0.1724540882216629,0.6188138949106161
S.MUSE.2020-03-06T10:19:25.623/sat_1.npy,3621.104552880676,3938.607311998117,6.748745237342626e-05,0.2185912932760917,0.4866897554748028,0.1996031637416031,0.686292919216406
S.MUSE.2020-04-17T11:14:07.000/sat_1.npy,8635.405599451473,1801.1061848668755,0.6302905486832752,1.641548887324184,0.8252301692873658,0.3984452035234369,1.2236753728108027
S.MUSE.2020-04-21T09:45:51.700/sat_1.npy,8641.409359020538,7043.106233326106,0.0249831155436729,1.729388988767817,0.607131736262609,0.3188405621216361,0.9259722983842452
S.MUSE.2021-01-09T10:40:01.820/sat_1.npy,3621.806108803612,3156.897625043406,6.567481227340161e-05,0.0084311135283473,0.5167718202691347,-0.0279837852068531,0.4887880350622815
S.MUSE.2021-01-13T08:23:54.923/sat_1.npy,3529.5519565191685,257.00003556080554,6.585321397628663e-05,2.0393260520085383e-09,0.2657916505143234,0.1555891185538982,0.4213807690682216
S.MUSE.2021-01-15T12:53:42.283/sat_1.npy,5355.154653624653,257.0000355604752,0.0008266755640915,2.999999995300453,0.3213368242145265,0.100717129867462,0.4220539540819885
S.MUSE.2021-01-21T01:43:05.463/sat_1.npy,8508.076956403087,257.0000001720667,0.9825523108123636,1.5481111891345776,0.6615015307805407,0.3974258020942365,1.0589273328747772
S.MUSE.2021-01-21T03:06:56.030/sat_1.npy,9999.999999999063,702.6928946006805,0.0327751371144096,1.354426103259032,0.4643788906698773,0.2498803918098744,0.7142592824797518
S.MUSE.2021-01-29T11:06:13.423/sat_1.npy,6818.501238203523,472.0261723998461,6.619462607029397e-05,1.4711306364736614e-05,0.4111441950581849,0.1550020174850246,0.5661462125432095
S.MUSE.2021-02-01T14:22:31.343/sat_1.npy,9848.02839687478,3667.350375820846,0.1244562992631133,1.5400102763857568,0.7308392350349848,0.2684130673822196,0.9992523024172044
S.MUSE.2021-02-04T22:42:55.956/sat_1.npy,966.9244225734444,257.00003556080554,6.585333600178547e-05,2.0393260520085383e-09,0.2016093090306512,0.127031304657379,0.3286406136880302
S.MUSE.2021-02-04T23:48:55.903/sat_1.npy,4470.140940361665,3068.735964391675,6.604952221619001e-05,2.7048991591914355e-06,0.5280732412657372,0.0690559363342444,0.5971291775999816
S.MUSE.2021-04-21T23:33:26.456/sat_1.npy,1100.08257419173,257.0000588171945,6.585249462117483e-05,1.6967182370740142e-09,0.1947828943369813,0.0413865863487714,0.2361694806857528
S.MUSE.2021-04-28T05:24:59.206/sat_1.npy,9999.667715559875,9999.999977428302,0.999933660005932,1.2404468643271338,1.626057859450249,0.4936453685663764,2.119703228016625
S.MUSE.2021-07-24T04:17:28.933/sat_1.npy,1103.537256771295,2337.106089948682,0.001391594288458,2.999999991718185,0.3636788730924856,0.1191872265456339,0.4828660996381195
S.MUSE.2021-07-26T19:09:53.676/sat_1.npy,79.5249059908399,2152.8532796942795,6.585365770132005e-05,9.867285677124068e-08,0.3059551763818113,0.0970971065495831,0.4030522829313945
S.MUSE.2021-09-23T22:45:31.243/sat_1.npy,1209.237044082111,257.00003556080554,6.585235290290668e-05,2.0393260520085383e-09,0.210421413691499,0.0524302420260767,0.2628516557175757
S.MUSE.2021-09-23T23:35:05.796/sat_1.npy,3930.9755829348624,9999.999998704632,0.0039299592877214,2.50527767784104,0.5175400657425655,0.3411736440965356,0.8587137098391011
S.MUSE.2021-10-19T03:31:19.426/sat_1.npy,4215.377882928804,5811.291246581028,0.0051778663863591,0.6537429391176917,0.5064814654812011,0.2622799367344157,0.7687614022156168
